50	44
99	90
89	69
74	42
52	27
96	17
32	16
43	17
88	69
63	49
79	39
38	30
39	21
44	18
63	46
17	14
98	53
33	18
94	57
80	3
98	15
18	14
86	40
99	11
84	31
37	19
96	74
47	14
71	5
88	62
98	7
65	47
81	10
99	2
84	9
73	3
88	40
71	32
60	7
75	16
77	7
55	23
64	49
86	46
79	52
79	55
15	13
32	10
73	47
38	33
51	36
57	35
70	42
77	14
98	83
87	18
97	21
85	27
52	15
47	9
19	0
59	35
71	27
90	22
46	1
55	11
91	73
78	77
81	24
18	17
79	40
77	37
76	8
62	41
13	6
82	77
93	21
39	18
61	46
28	12
21	7
34	33
42	19
99	57
92	7
21	13
80	43
69	58
97	66
66	52
55	24
82	48
96	15
94	33
80	18
91	90
95	9
84	14
68	38
81	55
98	50
53	10
72	48
99	35
58	21
93	24
99	95
24	7
79	78
61	9
41	31
14	0
44	28
57	22
69	21
96	36
6	1
81	77
89	79
94	15
67	56
93	84
99	88
14	9
9	7
94	25
59	4
88	27
32	11
87	27
57	33
99	10
68	10
75	36
46	9
88	74
31	15
92	73
96	11
88	26
60	4
44	24
59	28
26	0
64	36
96	54
85	72
91	43
29	0
28	4
75	27
75	67
92	51
52	29
75	72
41	21
48	28
24	1
96	29
48	30
80	54
70	20
77	63
28	6
88	5
54	1
22	0
91	80
95	58
98	26
92	42
52	36
95	92
33	13
12	5
70	65
32	24
73	0
74	33
89	88
57	27
82	16
45	24
97	10
36	2
91	29
83	21
90	3
53	5
93	10
66	65
93	79
9	0
61	13
86	15
97	34
95	22
70	4
47	20
64	9
90	86
33	8
46	45
32	22
15	3
99	91
50	49
10	0
18	13
89	49
83	58
72	53
96	87
97	29
61	58
88	77
54	6
58	16
73	6
83	82
53	49
99	16
78	18
45	41
22	14
46	29
84	83
88	72
74	20
45	34
60	46
24	4
89	64
40	1
44	8
69	55
66	50
64	42
35	31
41	24
20	14
30	2
62	19
92	88
65	53
76	2
27	19
82	68
16	3
93	40
56	5
94	32
51	49
70	63
76	30
99	7
22	6
56	0
67	59
26	10
77	38
93	43
69	12
98	78
81	2
72	31
84	74
78	0
89	77
68	21
85	39
83	76
83	53
36	17
49	34
99	9
64	18
84	57
91	70
67	27
86	24
39	20
7	0
91	11
53	36
36	31
92	10
94	64
72	32
78	37
85	46
50	18
40	4
85	3
62	31
34	1
71	67
59	47
88	60
90	20
8	3
64	45
96	53
87	52
98	5
54	48
92	59
73	4
87	76
48	24
52	16
14	2
31	23
39	6
52	13
74	49
88	10
80	20
83	11
99	6
76	41
70	14
49	42
32	21
95	87
59	5
43	29
97	23
3	1
53	14
99	26
19	16
69	17
89	15
85	7
80	14
80	42
53	31
85	26
72	27
94	17
36	33
72	66
23	10
45	2
54	26
70	68
79	76
95	76
98	61
54	50
72	4
71	11
68	41
70	53
76	57
49	8
50	15
96	94
95	43
89	38
59	44
81	28
46	32
17	2
51	13
84	29
78	55
91	87
73	69
98	1
72	49
63	21
41	34
89	6
63	38
55	16
62	47
91	54
80	19
63	57
98	27
76	40
38	17
66	4
61	4
42	15
84	19
97	47
71	38
77	52
44	2
42	11
45	42
72	64
97	87
88	7
53	47
46	36
95	70
94	22
77	53
66	25
29	16
68	60
33	24
78	32
88	57
96	45
74	17
62	45
94	26
99	66
33	31
79	70
79	73
47	3
91	61
49	15
73	55
65	24
99	69
38	1
78	38
86	41
79	61
20	11
41	7
82	51
78	49
53	7
94	63
45	3
66	13
63	41
99	53
85	34
58	11
61	28
91	71
99	8
4	3
94	84
88	4
75	39
43	20
95	40
99	45
45	20
53	45
68	29
25	11
61	19
31	21
69	27
58	10
70	45
66	51
66	34
76	28
66	47
74	47
83	64
92	63
73	40
98	21
87	30
27	17
2	0
77	49
80	36
83	55
66	28
87	3
48	37
63	6
64	17
84	81
48	13
88	79
27	11
99	18
87	64
65	30
87	13
62	9
41	19
87	34
96	52
66	3
46	4
81	25
73	36
89	84
82	57
91	57
62	12
48	26
43	7
67	19
63	44
53	17
93	65
60	25
58	15
98	77
39	35
69	56
72	17
63	52
59	16
69	39
83	72
90	55
58	55
95	39
86	66
89	60
68	0
73	12
28	8
84	25
90	33
40	23
54	11
38	4
51	21
27	24
97	86
97	42
68	15
84	52
41	35
81	78
77	48
65	56
75	38
42	14
97	85
17	4
8	0
15	7
62	30
46	21
47	39
54	24
74	66
73	57
29	12
16	15
9	8
58	20
62	1
74	26
87	24
85	74
75	52
68	46
65	32
89	13
74	25
60	58
87	77
43	42
48	11
54	43
40	37
68	8
96	23
77	28
77	45
71	63
44	42
44	13
98	10
37	1
91	3
65	21
80	74
63	36
97	26
58	43
88	12
32	23
88	15
81	64
11	7
69	30
95	0
55	21
90	5
93	37
61	48
78	25
95	42
76	65
37	26
85	40
67	54
98	79
75	65
61	17
90	36
35	9
85	77
69	43
87	43
53	42
93	56
54	44
94	19
80	60
97	49
69	6
73	43
63	8
84	15
39	36
78	58
94	0
55	22
30	14
60	43
14	13
30	12
79	33
66	8
85	32
22	21
99	20
91	38
50	9
60	0
93	83
17	9
33	15
46	8
75	22
80	49
66	36
44	5
96	34
70	49
64	26
65	19
70	1
97	24
98	19
67	40
45	7
92	33
65	25
74	11
16	2
12	10
88	19
60	39
79	68
40	39
30	9
41	25
8	4
96	50
71	65
83	79
94	59
15	9
36	25
72	11
54	28
78	72
83	5
33	16
26	9
21	18
68	50
71	18
51	47
92	34
83	46
50	42
80	34
51	44
73	62
97	6
65	22
97	41
98	34
64	8
56	51
59	8
31	25
28	1
86	8
72	26
81	32
55	42
98	45
19	15
76	24
69	51
88	0
45	4
97	52
84	23
62	28
95	41
50	21
79	37
77	8
91	82
64	2
7	4
86	58
90	85
97	74
93	42
89	44
53	15
64	62
95	86
79	45
34	25
67	11
94	7
25	17
98	55
68	63
25	19
56	12
94	83
98	62
87	17
52	21
13	1
80	55
82	46
76	35
86	68
83	75
77	50
57	7
74	13
89	86
78	16
60	35
99	92
66	58
89	37
74	73
99	83
21	2
35	15
6	2
79	18
92	87
83	71
33	22
32	30
84	46
96	20
75	12
55	53
74	48
56	33
63	4
89	25
85	70
30	1
96	95
93	86
80	61
84	42
20	13
97	31
98	47
33	32
67	20
59	33
92	8
70	22
29	2
99	42
24	18
89	9
56	25
95	24
93	44
59	49
41	30
66	16
26	7
57	52
80	67
70	40
33	28
51	1
81	72
79	74
48	3
15	12
97	4
86	0
62	42
67	28
35	33
94	46
84	3
77	54
59	7
99	13
98	88
93	78
62	55
73	22
57	28
94	29
65	29
60	59
92	37
54	32
34	28
58	24
99	86
60	2
87	21
28	7
27	14
80	40
74	4
82	78
71	17
65	59
81	69
73	26
98	46
88	34
79	54
86	11
33	26
87	71
91	64
99	62
84	64
74	65
75	2
41	4
61	33
69	59
91	63
92	43
67	33
91	20
37	20
84	18
75	17
64	47
53	46
71	0
96	18
59	18
90	84
88	81
84	60
69	0
89	46
82	14
76	21
72	22
33	4
25	1
73	7
81	73
72	68
87	31
58	39
99	60
68	44
29	21
37	12
65	58
97	65
82	1
21	19
84	41
67	15
70	34
43	24
68	34
99	71
93	3
61	51
62	21
68	1
14	5
28	13
93	48
85	50
79	25
91	10
70	60
20	17
98	20
88	11
60	44
67	62
84	17
67	39
54	17
64	51
93	66
97	36
79	15
83	63
68	11
74	6
8	2
88	39
46	16
92	52
73	18
90	45
64	4
98	85
39	23
67	16
53	23
84	77
94	2
63	58
61	16
80	33
45	27
62	34
92	29
83	0
81	53
51	43
40	5
